0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5551	0	0.504666667	0.4808	0.5292	0.529	0.504966667	0.529	0.5309	0	0	0	1	0.6377	0.6474	0.6689	0.6548	0.4986	0.524	0.5879	0.5394	0.5147	0	0	0.5334	0.4994	0.5726	0.497	0.5223	0.5361	0.5815	0.558	0.5482	0.497	0.4731	0.4986	0.529	0	0.4644	0	0.5732	0.5633	0.5206	0.535	0.5605	0.5527	0.5669	0	0	0	0	0.5385	0	0.527725	0.527757143	0.53	0	0.5375	0.5273	0	0.52245	0.51155	0.5201	0.5247	0.5855	0.5855	0.5855	0.5855	0.5352	0.5828	0.6023	0.5576	0.4892	0.5295	0.5125	0.5201	0.5518	0	0	0.510833333	0.5212	0.5506	0.5656	0.6041	0.520233333	0.4724	0.500966667	0.545	0.525	0.5604	0.4731	0.5203	0.5528	0.5226	0.5024
0.6423	0	0.530266667	0.541	0.555833333	0.5971	0.535833333	0.5981	0.6005	0	0	0	0.6377	1	0.6736	0.6685	0.62785	0.4975	0.5321	0.5494	0.5455	0.5391	0	0	0.5388	0.5559	0.5655	0.5504	0.5527	0.595	0.6232	0.615	0.5999	0.5504	0.5396	0.4975	0.5981	0	0.4936	0	0.5823	0.5774	0.5233	0.5348	0.5156	0.5188	0.5469	0	0	0	0	0.5335	0	0.5352	0.5353	0.5908	0	0.5474	0.5623	0	0.5136	0.56195	0.5016	0.4987	0.6307	0.6307	0.6307	0.6307	0.5457	0.5728	0.6178	0.6132	0.541	0.5681	0.5454	0.5016	0.5809	0	0	0.5296	0.6512	0.5847	0.5813	0.6136	0.5315	0.544	0.5431	0.6034	0.5888	0.5959	0.5396	0.5132	0.6097	0.6115	0.608
0.6291	0	0.4787	0.5001	0.5253	0.6043	0.503766667	0.5468	0.6315	0	0	0	0.6474	0.6736	1	0.6947	0.6697	0.4797	0.5034	0.535	0.5576	0.5387	0	0	0.514	0.5846	0.5429	0.4828	0.5369	0.5519	0.6078	0.5946	0.6138	0.4828	0.4872	0.4797	0.5468	0	0.4709	0	0.5792	0.5602	0.5008	0.495	0.489	0.5473	0.5616	0	0	0	0	0.5347	0	0.534325	0.5379	0.6185	0	0.51405	0.5229	0	0.4752	0.48435	0.4644	0.4783	0.5932	0.5932	0.5932	0.5932	0.5141	0.5003	0.6319	0.6171	0.5033	0.5826	0.4886	0.4644	0.5464	0	0	0.485533333	0.5721	0.5605	0.6109	0.6152	0.519966667	0.4926	0.4801	0.6104	0.5838	0.5878	0.4872	0.494	0.6308	0.5863	0.6054
0.6218	0	0.5038	0.5336	0.5398	0.5578	0.485733333	0.5603	0.601	0	0	0	0.6689	0.6685	0.6947	1	0.64375	0.5077	0.500833333	0.5663	0.587	0.5854	0	0	0.492	0.541	0.5303	0.5012	0.527	0.5271	0.6002	0.6017	0.5888	0.5012	0.522	0.5077	0.5603	0	0.4793	0	0.5995	0.5709	0.524	0.5269	0.5282	0.575	0.6053	0	0	0	0	0.5373	0	0.535275	0.540171429	0.5787	0	0.5061	0.5308	0	0.4987	0.51645	0.4629	0.4699	0.5878	0.5878	0.5878	0.5878	0.5166	0.5236	0.584	0.6058	0.5503	0.5637	0.4788	0.4629	0.5516	0	0	0.5022	0.5881	0.5576	0.6362	0.6148	0.522133333	0.5107	0.481066667	0.5843	0.5378	0.6099	0.522	0.5149	0.5906	0.5842	0.5587
0.6058	0	0.5182	0.498	0.5388	0.5552	0.47645	0.5346	0.57095	0	0	0	0.6548	0.62785	0.6697	0.64375	1	0.4851	0.5083	0.5573	0.5645	0.5185	0	0	0.5213	0.49575	0.536	0.4862	0.52815	0.54165	0.586	0.5736	0.5794	0.4862	0.49505	0.4851	0.5346	0	0.47275	0	0.54035	0.52465	0.51675	0.47515	0.53095	0.5786	0.54685	0	0	0	0	0.50495	0	0.53725	0.536242857	0.5681	0	0.5109	0.5214	0	0.5058	0.45185	0.5072	0.5269	0.58905	0.58905	0.58905	0.58905	0.49935	0.5703	0.5674	0.59615	0.52755	0.5531	0.4967	0.5072	0.54145	0	0	0.459366667	0.56905	0.52895	0.56625	0.6122	0.5282	0.496	0.4968	0.5865	0.53115	0.5314	0.49505	0.4849	0.57485	0.5819	0.56425
0.5496	0	0.5304	0.5707	0.532266667	0.5631	0.4977	0.642	0.5345	0	0	0	0.4986	0.4975	0.4797	0.5077	0.4851	1	0.471933333	0.5144	0.5257	0.532	0	0	0.5237	0.508	0.5899	0.6831	0.6663	0.5408	0.557	0.5231	0.523	0.6831	0.6597	1	0.642	0	0.4813	0	0.6011	0.6196	0.5191	0.6084	0.5445	0.4383	0.4933	0	0	0	0	0.5727	0	0.4931	0.5046	0.4899	0	0.5241	0.7046	0	0.51775	0.52435	0.4863	0.4889	0.5224	0.5224	0.5224	0.5224	0.5641	0.489	0.564	0.5204	0.5585	0.4749	0.5648	0.4863	0.4866	0	0	0.5098	0.5481	0.5018	0.509	0.5015	0.508666667	0.5783	0.497833333	0.4983	0.5259	0.5518	0.6597	0.5491	0.4921	0.4989	0.5034
0.5351	0	0.5602	0.5739	0.546833333	0.578266667	0.5483	0.563833333	0.529766667	0	0	0	0.524	0.5321	0.5034	0.500833333	0.5083	0.471933333	1	0.562833333	0.536966667	0.5539	0	0	0.5519	0.509233333	0.506566667	0.5404	0.5538	0.5175	0.548233333	0.514666667	0.522833333	0.5404	0.546633333	0.471933333	0.563833333	0	0.483866667	0	0.573666667	0.558966667	0.597866667	0.550366667	0.573233333	0.564133333	0.587066667	0	0	0	0	0.531466667	0	0.5407875	0.536542857	0.516166667	0	0.512933333	0.537166667	0	0.49985	0.5288	0.578033333	0.5388	0.5451	0.5451	0.5451	0.5451	0.5677	0.578466667	0.5196	0.5237	0.514433333	0.537466667	0.524466667	0.578033333	0.549233333	0	0	0.526633333	0.559866667	0.4852	0.5312	0.533766667	0.500333333	0.559533333	0.569733333	0.597433333	0.542733333	0.554466667	0.546633333	0.557066667	0.551566667	0.543933333	0.5514
0.5606	0	0.546566667	0.5311	0.5595	0.5776	0.5512	0.5467	0.4677	0	0	0	0.5879	0.5494	0.535	0.5663	0.5573	0.5144	0.562833333	1	0.5455	0.5786	0	0	0.5235	0.4897	0.5488	0.5442	0.548	0.536	0.5841	0.5353	0.5752	0.5442	0.5385	0.5144	0.5467	0	0.4869	0	0.6053	0.5433	0.5978	0.5223	0.6925	0.6407	0.7032	0	0	0	0	0.5526	0	0.5275875	0.5377	0.4614	0	0.5746	0.5177	0	0.5663	0.51655	0.6554	0.6618	0.5673	0.5673	0.5673	0.5673	0.4936	0.7605	0.5846	0.5295	0.5047	0.4677	0.5877	0.6554	0.6006	0	0	0.554766667	0.5479	0.5243	0.5547	0.5611	0.511966667	0.4887	0.5691	0.5632	0.4674	0.5093	0.5385	0.5653	0.5408	0.4834	0.5089
0.5685	0	0.5046	0.537	0.539266667	0.5556	0.541866667	0.6241	0.5912	0	0	0	0.5394	0.5455	0.5576	0.587	0.5645	0.5257	0.536966667	0.5455	1	0.5963	0	0	0.5219	0.5172	0.5916	0.5573	0.5679	0.5056	0.6148	0.5773	0.5485	0.5573	0.6632	0.5257	0.6241	0	0.4711	0	0.5945	0.5932	0.565	0.546	0.55	0.5853	0.6203	0	0	0	0	0.6297	0	0.5460125	0.542842857	0.5619	0	0.5114	0.6039	0	0.5105	0.4831	0.5508	0.5244	0.6024	0.6024	0.6024	0.6024	0.5014	0.5522	0.5653	0.5783	0.6143	0.5646	0.5413	0.5508	0.5419	0	0	0.5081	0.5926	0.5134	0.6188	0.5547	0.528733333	0.6577	0.531433333	0.556	0.5229	0.5979	0.6632	0.54	0.5957	0.5626	0.5821
0.5593	0	0.536233333	0.5846	0.5642	0.5874	0.538733333	0.626	0.5695	0	0	0	0.5147	0.5391	0.5387	0.5854	0.5185	0.532	0.5539	0.5786	0.5963	1	0	0	0.5327	0.5675	0.5648	0.6219	0.6219	0.5575	0.6137	0.5524	0.5394	0.6219	0.633	0.532	0.626	0	0.4784	0	0.5714	0.6453	0.588	0.6028	0.5903	0.5549	0.599	0	0	0	0	0.6117	0	0.53105	0.555357143	0.5522	0	0.5289	0.6067	0	0.53165	0.5673	0.5442	0.5255	0.5822	0.5822	0.5822	0.5822	0.5924	0.5684	0.5778	0.567	0.4987	0.5581	0.5543	0.5442	0.5539	0	0	0.5288	0.5783	0.5483	0.5857	0.5537	0.5251	0.5908	0.517966667	0.5813	0.5505	0.6017	0.633	0.5573	0.5969	0.5923	0.5871
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5498	0	0.5479	0.5791	0.499533333	0.6673	0.541466667	0.7099	0.6243	0	0	0	0.5334	0.5388	0.514	0.492	0.5213	0.5237	0.5519	0.5235	0.5219	0.5327	0	0	1	0.5456	0.5798	0.6607	0.6928	0.5427	0.5685	0.5478	0.5356	0.6607	0.5908	0.5237	0.7099	0	0.4932	0	0.5999	0.6029	0.5791	0.5855	0.5828	0.5162	0.5231	0	0	0	0	0.6321	0	0.513525	0.539342857	0.639	0	0.53645	0.6665	0	0.49345	0.5094	0.5042	0.5265	0.5473	0.5473	0.5473	0.5473	0.656	0.538	0.5775	0.5146	0.5593	0.6607	0.6063	0.5042	0.5783	0	0	0.499766667	0.6211	0.5855	0.6299	0.5807	0.567666667	0.5887	0.5439	0.621	0.7415	0.6607	0.5908	0.5692	0.6319	0.6233	0.6498
0.5421	0	0.504933333	0.5103	0.519633333	0.5405	0.5357	0.5623	0.6172	0	0	0	0.4994	0.5559	0.5846	0.541	0.49575	0.508	0.509233333	0.4897	0.5172	0.5675	0	0	0.5456	1	0.5445	0.5463	0.5562	0.5367	0.5531	0.557	0.5471	0.5463	0.5471	0.508	0.5623	0	0.4562	0	0.5442	0.5625	0.5397	0.497	0.5221	0.5291	0.5297	0	0	0	0	0.5185	0	0.534125	0.553885714	0.5834	0	0.5186	0.5267	0	0.51285	0.48845	0.5401	0.4769	0.5754	0.5754	0.5754	0.5754	0.5701	0.4601	0.4951	0.4827	0.4977	0.6062	0.508	0.5401	0.5246	0	0	0.545433333	0.5696	0.5487	0.5436	0.5729	0.522966667	0.5359	0.484633333	0.5505	0.5938	0.5852	0.5471	0.5324	0.5975	0.5974	0.5952
0.6078	0	0.532266667	0.5382	0.520033333	0.5781	0.556833333	0.6617	0.5446	0	0	0	0.5726	0.5655	0.5429	0.5303	0.536	0.5899	0.506566667	0.5488	0.5916	0.5648	0	0	0.5798	0.5445	1	0.6144	0.6248	0.5643	0.6291	0.631	0.6322	0.6144	0.5411	0.5899	0.6617	0	0.4692	0	0.5501	0.569	0.5628	0.5098	0.5279	0.4725	0.5476	0	0	0	0	0.6017	0	0.51055	0.515828571	0.5393	0	0.5301	0.5976	0	0.53655	0.5447	0.5313	0.5637	0.5959	0.5959	0.5959	0.5959	0.5032	0.5364	0.5993	0.5565	0.5773	0.5436	0.5361	0.5313	0.5369	0	0	0.5014	0.6078	0.5735	0.5579	0.6057	0.5147	0.5781	0.533366667	0.5715	0.5624	0.57	0.5411	0.5352	0.574	0.5641	0.5509
0.5509	0	0.525066667	0.6222	0.5468	0.6281	0.530166667	0.7936	0.614	0	0	0	0.497	0.5504	0.4828	0.5012	0.4862	0.6831	0.5404	0.5442	0.5573	0.6219	0	0	0.6607	0.5463	0.6144	1	0.924	0.6059	0.6622	0.5566	0.5889	1	0.76	0.6831	0.7936	0	0.5014	0	0.6426	0.6167	0.626	0.666	0.5951	0.5259	0.585	0	0	0	0	0.6726	0	0.514275	0.535714286	0.5538	0	0.55515	0.8133	0	0.5315	0.54115	0.5809	0.5236	0.5717	0.5717	0.5717	0.5717	0.6417	0.5437	0.5646	0.5063	0.5928	0.5748	0.5981	0.5809	0.5722	0	0	0.5505	0.5697	0.5731	0.5499	0.5465	0.516266667	0.65	0.541266667	0.553	0.6144	0.6288	0.76	0.5271	0.585	0.5812	0.5809
0.6007	0	0.5293	0.6376	0.545433333	0.6689	0.539033333	0.8107	0.636	0	0	0	0.5223	0.5527	0.5369	0.527	0.52815	0.6663	0.5538	0.548	0.5679	0.6219	0	0	0.6928	0.5562	0.6248	0.924	1	0.5982	0.6698	0.5785	0.6207	0.924	0.7197	0.6663	0.8107	0	0.4864	0	0.6722	0.6555	0.6166	0.6736	0.599	0.5481	0.59	0	0	0	0	0.6697	0	0.5340875	0.549157143	0.607	0	0.56515	0.8001	0	0.5464	0.5198	0.6044	0.4998	0.5972	0.5972	0.5972	0.5972	0.6863	0.5417	0.5902	0.5237	0.6219	0.6089	0.583	0.6044	0.5582	0	0	0.5503	0.6138	0.6157	0.5822	0.6077	0.537233333	0.6542	0.544933333	0.6031	0.6469	0.6573	0.7197	0.5312	0.6334	0.5985	0.6114
0.6754	0	0.530333333	0.4634	0.5206	0.5767	0.527366667	0.6047	0.6021	0	0	0	0.5361	0.595	0.5519	0.5271	0.54165	0.5408	0.5175	0.536	0.5056	0.5575	0	0	0.5427	0.5367	0.5643	0.6059	0.5982	1	0.6581	0.6886	0.7006	0.6059	0.5064	0.5408	0.6047	0	0.5155	0	0.5675	0.5691	0.5821	0.5578	0.5429	0.4933	0.5992	0	0	0	0	0.5615	0	0.523875	0.533	0.6112	0	0.54545	0.5776	0	0.52595	0.5261	0.4934	0.5097	0.6829	0.6829	0.6829	0.6829	0.5305	0.523	0.6503	0.5657	0.4903	0.5751	0.5223	0.4934	0.5908	0	0	0.5321	0.6046	0.5777	0.5923	0.6505	0.512833333	0.5227	0.504866667	0.5131	0.5798	0.5584	0.5064	0.476	0.6272	0.5825	0.6002
0.7798	0	0.569766667	0.5185	0.568666667	0.6204	0.5601	0.6704	0.6066	0	0	0	0.5815	0.6232	0.6078	0.6002	0.586	0.557	0.548233333	0.5841	0.6148	0.6137	0	0	0.5685	0.5531	0.6291	0.6622	0.6698	0.6581	1	0.7719	0.8113	0.6622	0.6362	0.557	0.6704	0	0.4914	0	0.5856	0.5589	0.6215	0.5707	0.6336	0.5934	0.6746	0	0	0	0	0.5613	0	0.5400625	0.5439	0.6078	0	0.5732	0.6078	0	0.55525	0.56035	0.6022	0.5836	0.7545	0.7545	0.7545	0.7545	0.5225	0.5681	0.6272	0.6083	0.5197	0.5948	0.5417	0.6022	0.6615	0	0	0.5647	0.6261	0.5978	0.6	0.7518	0.544433333	0.5653	0.568666667	0.5819	0.564	0.6282	0.6362	0.5333	0.6687	0.5843	0.6096
0.7969	0	0.534466667	0.4886	0.526133333	0.6048	0.551466667	0.594	0.6475	0	0	0	0.558	0.615	0.5946	0.6017	0.5736	0.5231	0.514666667	0.5353	0.5773	0.5524	0	0	0.5478	0.557	0.631	0.5566	0.5785	0.6886	0.7719	1	0.8563	0.5566	0.531	0.5231	0.594	0	0.4666	0	0.5369	0.5283	0.5695	0.5378	0.5543	0.518	0.6111	0	0	0	0	0.5267	0	0.5500125	0.557971429	0.6472	0	0.55615	0.5213	0	0.52315	0.54885	0.5059	0.5201	0.7904	0.7904	0.7904	0.7904	0.4545	0.5251	0.6327	0.6127	0.4849	0.616	0.5524	0.5059	0.6409	0	0	0.5644	0.6312	0.5766	0.5872	0.7562	0.549933333	0.5152	0.5404	0.5494	0.6116	0.6008	0.531	0.5115	0.6559	0.5835	0.638
0.8274	0	0.543066667	0.4541	0.5242	0.5649	0.5554	0.6052	0.6203	0	0	0	0.5482	0.5999	0.6138	0.5888	0.5794	0.523	0.522833333	0.5752	0.5485	0.5394	0	0	0.5356	0.5471	0.6322	0.5889	0.6207	0.7006	0.8113	0.8563	1	0.5889	0.5161	0.523	0.6052	0	0.4891	0	0.5085	0.4968	0.6247	0.5032	0.5569	0.5483	0.6481	0	0	0	0	0.469	0	0.5351375	0.537042857	0.6084	0	0.56735	0.5048	0	0.56735	0.55375	0.5592	0.5504	0.7697	0.7697	0.7697	0.7697	0.463	0.5531	0.643	0.6037	0.4433	0.5558	0.5391	0.5592	0.6527	0	0	0.558366667	0.5912	0.5721	0.5465	0.7579	0.546433333	0.4912	0.544566667	0.5208	0.5692	0.5917	0.5161	0.4649	0.6681	0.5629	0.6116
0.5509	0	0.525066667	0.6222	0.5468	0.6281	0.530166667	0.7936	0.614	0	0	0	0.497	0.5504	0.4828	0.5012	0.4862	0.6831	0.5404	0.5442	0.5573	0.6219	0	0	0.6607	0.5463	0.6144	1	0.924	0.6059	0.6622	0.5566	0.5889	1	0.76	0.6831	0.7936	0	0.5014	0	0.6426	0.6167	0.626	0.666	0.5951	0.5259	0.585	0	0	0	0	0.6726	0	0.514275	0.535714286	0.5538	0	0.55515	0.8133	0	0.5315	0.54115	0.5809	0.5236	0.5717	0.5717	0.5717	0.5717	0.6417	0.5437	0.5646	0.5063	0.5928	0.5748	0.5981	0.5809	0.5722	0	0	0.5505	0.5697	0.5731	0.5499	0.5465	0.516266667	0.65	0.541266667	0.553	0.6144	0.6288	0.76	0.5271	0.585	0.5812	0.5809
0.5143	0	0.562433333	0.6365	0.574166667	0.6327	0.542333333	0.7451	0.6155	0	0	0	0.4731	0.5396	0.4872	0.522	0.49505	0.6597	0.546633333	0.5385	0.6632	0.633	0	0	0.5908	0.5471	0.5411	0.76	0.7197	0.5064	0.6362	0.531	0.5161	0.76	1	0.6597	0.7451	0	0.5218	0	0.6322	0.6546	0.602	0.6807	0.6295	0.5723	0.6076	0	0	0	0	0.6806	0	0.5439375	0.569385714	0.5682	0	0.55245	0.7725	0	0.5113	0.53715	0.5945	0.5336	0.5404	0.5404	0.5404	0.5404	0.5966	0.5429	0.52	0.5078	0.5965	0.58	0.639	0.5945	0.5822	0	0	0.572466667	0.5891	0.5178	0.5568	0.4941	0.540866667	0.679	0.5698	0.5525	0.5842	0.6609	1	0.6141	0.5955	0.6028	0.6317
0.5496	0	0.5304	0.5707	0.532266667	0.5631	0.4977	0.642	0.5345	0	0	0	0.4986	0.4975	0.4797	0.5077	0.4851	1	0.471933333	0.5144	0.5257	0.532	0	0	0.5237	0.508	0.5899	0.6831	0.6663	0.5408	0.557	0.5231	0.523	0.6831	0.6597	1	0.642	0	0.4813	0	0.6011	0.6196	0.5191	0.6084	0.5445	0.4383	0.4933	0	0	0	0	0.5727	0	0.4931	0.5046	0.4899	0	0.5241	0.7046	0	0.51775	0.52435	0.4863	0.4889	0.5224	0.5224	0.5224	0.5224	0.5641	0.489	0.564	0.5204	0.5585	0.4749	0.5648	0.4863	0.4866	0	0	0.5098	0.5481	0.5018	0.509	0.5015	0.508666667	0.5783	0.497833333	0.4983	0.5259	0.5518	0.6597	0.5491	0.4921	0.4989	0.5034
